Date_of_Payment,lat,long,pay,day
2016-06-30,37.541696,-77.439204,21.78,1064
2016-06-30,33.637771,-117.875189,23.95,1064
2016-06-30,37.758279,-122.439332,11.2,1064
2016-06-30,39.029983,-84.55902,14.47,1064
2016-06-30,38.444714,-122.786392,5.55,1064
2016-06-30,42.374118,-83.418143,106.66,1064
2016-06-30,42.239933,-83.150823,106.66,1064
2016-06-30,42.143475,-88.026517,10.11,1064
2016-06-30,42.00798,-87.736135,13.89,1064
2016-06-30,41.929341,-83.444773,10,1064
2016-06-30,41.66765,-83.722437,2006.66,1064
2016-06-30,41.138003,-85.104001,14.61,1064
2016-06-30,40.885861,-79.934048,10.53,1064
2016-06-30,40.846532,-81.440791,15.79,1064
2016-06-30,38.233933,-77.562773,45.7,1064
2016-06-30,40.182406,-75.106265,23.49,1064
2016-06-30,39.931858,-75.341583,1.94,1064
2016-06-30,39.89384,-86.137988,3.5,1064
2016-06-30,39.872591,-86.276791,4660.71,1064
2016-06-30,39.718539,-105.245659,10.73,1064
2016-06-30,39.678945,-86.130154,5.99,1064
2016-06-30,39.676333,-94.857364,16.27,1064
2016-06-30,39.505836,-87.342968,10.89,1064
2016-06-30,39.425137,-84.472925,9.32,1064
2016-06-30,39.066804,-94.628184,2016.27,1064
2016-06-30,30.540328,-87.6912,13.92,1064
2016-06-30,30.144112,-95.470336,10.99,1064
2016-06-30,29.525461,-95.756462,32.22,1064
2016-06-30,29.83399,-95.434241,4614.21,1064
2016-06-30,29.188732,-81.231384,7.03,1064
2016-06-30,28.51103,-81.357841,10.27,1064
2016-06-30,27.820082,-82.730798,8.39,1064
2016-06-30,26.253416,-81.764364,10.26,1064
2016-06-30,25.558428,-80.458168,17.57,1064
2016-07-01,33.553346,-111.879806,4.65,1065
2016-07-01,33.45717,-86.864909,12.61,1065
2016-07-01,33.276539,-112.18717,3000,1065
2016-07-01,30.562883,-87.810464,6.98,1065
2016-07-01,30.290839,-81.631465,10.75,1065
2016-07-01,29.437532,-98.461582,4.4,1065
2016-07-01,29.83399,-95.434241,3014.17,1065
2016-07-01,33.786594,-118.298662,51.96,1065
2016-07-01,29.188732,-81.231384,5.22,1065
2016-07-01,27.337173,-82.514176,4.31,1065
2016-07-01,26.595537,-80.129065,18.22,1065
2016-07-01,30.205121,-85.668892,7.41,1065
2016-07-01,33.855098,-116.920413,14.17,1065
2016-07-01,43.150119,-75.192786,3.51,1065
2016-07-01,34.956633,-89.99624,6.98,1065
2016-07-01,26.091765,-80.286534,161.05,1065
2016-07-01,35.723264,-77.925269,14.1,1065
2016-07-01,36.146143,-95.951483,4.91,1065
2016-07-01,36.521811,-121.688623,4.41,1065
2016-07-01,37.299666,-83.239904,36.7,1065
2016-07-01,38.838268,-104.85023,14.9,1065
2016-07-01,39.718539,-105.245659,14.12,1065
2016-07-01,40.851293,-73.934764,12.85,1065
2016-07-01,41.138003,-85.104001,13.66,1065
2016-07-01,41.66765,-83.722437,13.3,1065
2016-07-01,42.079399,-71.03999,17.39,1065
2016-07-01,34.159076,-116.709044,28.34,1065
2016-07-01,35.020629,-78.99091,36.22,1065
2016-07-02,29.83399,-95.434241,33,1066
2016-07-05,42.125793,-72.645334,16.89,1069
2016-07-05,27.788853,-82.699621,14.49,1069
2016-07-05,29.188732,-81.231384,19.23,1069
2016-07-05,29.824899,-95.421967,16.27,1069
2016-07-05,29.83399,-95.434241,16,1069
2016-07-05,30.448726,-86.62545,12.39,1069
2016-07-05,30.467608,-87.692401,9.68,1069
2016-07-05,32.207724,-80.747577,21.22,1069
2016-07-05,32.810983,-117.136812,12.42,1069
2016-07-05,33.057128,-117.083403,24.42,1069
2016-07-05,33.276539,-112.18717,42.97,1069
2016-07-05,33.640302,-117.769442,18.8,1069
2016-07-05,33.881052,-84.379476,18.37,1069
2016-07-05,33.939164,-118.125851,17.23,1069
2016-07-05,27.704046,-82.35742,15.88,1069
2016-07-05,41.811929,-87.68732,17.11,1069
2016-07-05,35.680441,-80.45316,12.85,1069
2016-07-05,37.704429,-122.124225,23.5,1069
2016-07-05,37.706143,-97.319593,13.53,1069
2016-07-05,37.706514,-97.395351,13.54,1069
2016-07-05,38.270941,-90.413534,12.98,1069
2016-07-05,38.509999,-89.998685,15.73,1069
2016-07-05,38.967311,-76.610143,20.24,1069
2016-07-05,39.510214,-104.721607,11.92,1069
2016-07-05,39.581238,-104.862194,11.93,1069
2016-07-05,39.972965,-75.365635,21.59,1069
2016-07-05,40.10447,-82.896457,13.95,1069
2016-07-05,40.695731,-75.286528,47.11,1069
2016-07-05,44.335278,-85.549093,18.75,1069
2016-07-05,42.509635,-82.936069,10.93,1069
2016-07-05,42.415154,-72.76927,16.9,1069
2016-07-05,37.189396,-121.705327,43.75,1069
2016-07-05,41.399129,-82.724417,18.88,1069
2016-07-05,39.407252,-77.214087,20.69,1069
2016-07-05,26.634845,-81.959923,1914.49,1069
2016-07-06,29.424132,-98.484144,14.19,1070
2016-07-06,37.457072,-77.307326,11.61,1070
2016-07-06,37.482901,-82.447075,13.94,1070
2016-07-06,38.002578,-84.539437,21.29,1070
2016-07-06,38.973505,-121.067718,13,1070
2016-07-06,39.12851,-84.515191,19.42,1070
2016-07-06,39.15471,-84.450692,19.42,1070
2016-07-06,41.416747,-72.906096,16.54,1070
2016-07-06,37.28814,-80.067762,19.26,1070
2016-07-06,26.348293,-80.117265,18.37,1070
2016-07-06,40.600988,-73.939998,22.87,1070
2016-07-06,40.77165,-74.506256,29.98,1070
2016-07-06,29.188732,-81.231384,27.99,1070
2016-07-06,28.710129,-81.683696,12.49,1070
2016-07-06,28.604951,-82.531987,19.21,1070
2016-07-06,28.077403,-82.444209,15.99,1070
2016-07-06,27.820082,-82.730798,4.98,1070
2016-07-06,27.467817,-82.512018,27.74,1070
2016-07-06,40.434436,-80.024817,9.99,1070
2016-07-06,41.395652,-81.64231,4753.73,1070
2016-07-06,35.123644,-89.842541,7.13,1070
2016-07-06,34.875832,-120.340795,15.1,1070
2016-07-06,29.437532,-98.461582,12.4,1070
2016-07-06,29.83399,-95.434241,4.19,1070
2016-07-06,30.205121,-85.668892,5.16,1070
2016-07-06,30.220302,-81.747414,12.52,1070
2016-07-06,30.290839,-81.631465,35.29,1070
2016-07-06,30.473889,-91.104954,17.63,1070
2016-07-06,32.381605,-88.663489,15.92,1070
2016-07-06,32.898511,-117.225744,17.93,1070
2016-07-06,46.420138,-120.29712,26.21,1070
2016-07-06,42.620607,-82.960775,16.68,1070
2016-07-06,42.00663,-87.75901,12.59,1070
2016-07-06,33.276539,-112.18717,27.73,1070
2016-07-06,33.356502,-87.538006,13.82,1070
2016-07-06,33.786594,-118.298662,102.87,1070
2016-07-06,34.272162,-118.733903,14.51,1070
2016-07-06,34.742911,-92.346652,15.38,1070
2016-07-06,34.839964,-115.967051,15.36,1070
2016-07-06,35.114887,-80.704991,18.37,1070
2016-07-06,26.039737,-80.365429,16.86,1070
2016-07-06,41.291736,-96.171104,17.63,1070
2016-07-06,25.92862,-80.182969,21.67,1070
2016-07-06,25.852273,-80.207219,18.28,1070
2016-07-06,25.959719,-80.140267,15.23,1070
2016-07-06,40.928748,-74.143187,17.52,1070
2016-07-07,45.355915,-84.913255,11.45,1071
2016-07-07,47.104269,-123.055153,16.22,1071
2016-07-07,40.675413,-76.155786,13.73,1071
2016-07-07,40.604372,-75.473127,45.8,1071
2016-07-07,40.279457,-74.69118,38.88,1071
2016-07-07,40.10447,-82.896457,7.59,1071
2016-07-07,39.904838,-86.067263,48.03,1071
2016-07-07,39.678945,-86.130154,8.87,1071
2016-07-07,39.12851,-84.515191,19.44,1071
2016-07-07,38.800714,-76.051486,13.88,1071
2016-07-07,37.777129,-122.491682,5291.45,1071
2016-07-07,37.748932,-122.416281,20.97,1071
2016-07-07,36.058599,-80.320965,11.46,1071
2016-07-07,36.036069,-89.438461,10.74,1071
2016-07-07,35.998447,-83.910527,10.92,1071
2016-07-07,35.371633,-80.562141,18.09,1071
2016-07-07,32.771419,-97.291484,27.77,1071
2016-07-07,35.26002,-80.804151,5816.26,1071
2016-07-07,35.123644,-89.842541,10.74,1071
2016-07-07,34.148699,-92.083653,16.28,1071
2016-07-07,33.868775,-78.948287,14.15,1071
2016-07-07,33.786594,-118.298662,5064.74,1071
2016-07-07,33.680623,-116.402695,10.95,1071
2016-07-07,33.553346,-111.879806,14.21,1071
2016-07-07,33.298461,-111.85062,17.19,1071
2016-07-07,33.276539,-112.18717,16.47,1071
2016-07-07,43.636855,-84.807511,34.78,1071
2016-07-07,43.152767,-76.223459,11.66,1071
2016-07-07,32.871846,-117.229119,4922.41,1071
2016-07-07,25.767977,-80.271372,12.12,1071
2016-07-07,41.737929,-88.112714,5.88,1071
2016-07-07,41.811929,-87.68732,5.73,1071
2016-07-07,27.854588,-82.754528,19.21,1071
2016-07-07,42.974389,-78.794905,19.44,1071
2016-07-07,28.307138,-81.461385,41.4,1071
2016-07-07,28.710129,-81.683696,6.88,1071
2016-07-07,29.160525,-81.942516,16.76,1071
2016-07-07,29.188732,-81.231384,12.04,1071
2016-07-07,29.807651,-95.391447,13.37,1071
2016-07-07,29.819729,-90.078264,24.64,1071
2016-07-07,30.448726,-86.62545,13.38,1071
2016-07-07,31.260401,-86.356208,11.03,1071
2016-07-07,32.7211,-117.174366,24.52,1071
2016-07-07,42.263968,-83.416284,3.96,1071
2016-07-07,42.03468,-87.76266,5.48,1071
2016-07-07,41.42908,-75.647633,13.95,1071
2016-07-07,41.399129,-82.724417,13.16,1071
2016-07-07,27.925501,-82.725852,20.09,1071
2016-07-07,26.454218,-80.13473,15.9,1071
2016-07-07,27.820082,-82.730798,9.42,1071
2016-07-07,40.726001,-74.047304,18.86,1071
2016-07-07,40.730164,-73.821997,15.4,1071
2016-07-07,40.913482,-74.001623,5.15,1071
2016-07-07,41.264155,-96.176419,19.13,1071
2016-07-08,32.771419,-97.291484,21.01,1072
2016-07-08,41.116751,-73.552752,18.95,1072
2016-07-08,42.584789,-83.282116,13.46,1072
2016-07-08,43.031416,-76.110995,16.33,1072
2016-07-08,30.395586,-97.750611,18.68,1072
2016-07-08,30.290839,-81.631465,12.48,1072
2016-07-08,30.205121,-85.668892,3.46,1072
2016-07-08,30.198702,-97.797183,12.52,1072
2016-07-08,28.710129,-81.683696,7.05,1072
2016-07-08,29.482185,-95.156545,21.02,1072
2016-07-08,40.859878,-73.841003,37.26,1072
2016-07-08,28.307138,-81.461385,19.86,1072
2016-07-08,27.871964,-82.438841,18.55,1072
2016-07-08,25.558428,-80.458168,23.81,1072
2016-07-08,32.767268,-96.777626,39.14,1072
2016-07-08,29.83399,-95.434241,33.22,1072
2016-07-08,40.737648,-75.272892,20,1072
2016-07-08,39.980835,-105.269915,11,1072
2016-07-08,40.428169,-80.074977,29.28,1072
2016-07-08,33.054154,-117.250253,6.32,1072
2016-07-08,33.61837,-117.91709,49.68,1072
2016-07-08,40.434436,-80.024817,14.64,1072
2016-07-08,33.752886,-116.055617,4.52,1072
2016-07-08,33.786594,-118.298662,22.15,1072
2016-07-08,34.213403,-118.800204,17.05,1072
2016-07-08,34.643596,-112.043547,9.3,1072
2016-07-08,34.790129,-82.593723,9.46,1072
2016-07-08,34.956633,-89.99624,4.22,1072
2016-07-08,36.146143,-95.951483,4.7,1072
2016-07-08,35.363067,-120.703455,17.82,1072
2016-07-08,37.189396,-121.705327,38.92,1072
2016-07-08,40.049852,-75.637035,22.11,1072
2016-07-08,33.016928,-116.846046,2218.14,1072
2016-07-08,32.818398,-117.197168,18.14,1072
2016-07-08,32.305395,-90.176737,12.64,1072
2016-07-08,37.284366,-89.571485,10.83,1072
2016-07-08,38.19188,-85.785512,15.08,1072
2016-07-08,36.281327,-115.390646,9.93,1072
2016-07-08,38.622768,-121.923196,10.53,1072
2016-07-08,39.500634,-123.637284,10.53,1072
2016-07-11,33.603459,-117.751341,13.47,1075
2016-07-11,32.898511,-117.225744,17.39,1075
2016-07-11,33.567493,-80.924805,10.7,1075
2016-07-11,33.553346,-111.879806,21.91,1075
2016-07-11,33.640302,-117.769442,16.23,1075
2016-07-11,32.305395,-90.176737,42.75,1075
2016-07-11,33.335596,-87.533495,17.43,1075
2016-07-11,30.290839,-81.631465,11.83,1075
2016-07-11,26.029582,-80.248916,20.06,1075
2016-07-11,29.83399,-95.434241,60.96,1075
2016-07-11,29.431232,-98.427793,11.89,1075
2016-07-11,28.710129,-81.683696,7.77,1075
2016-07-11,28.077403,-82.444209,19.79,1075
2016-07-11,27.966697,-82.556868,18.13,1075
2016-07-11,26.635461,-81.843807,10.72,1075
2016-07-11,33.786594,-118.298662,3078.98,1075
2016-07-11,25.767977,-80.271372,21.94,1075
2016-07-11,41.685744,-81.672797,15.45,1075
2016-07-11,30.191737,-81.603557,2.7,1075
2016-07-11,33.795204,-84.324824,10.58,1075
2016-07-11,39.360265,-119.8057,12.37,1075
2016-07-11,35.080992,-89.699083,5.8,1075
2016-07-11,47.432251,-121.803388,15.07,1075
2016-07-11,42.239933,-83.150823,14.01,1075
2016-07-11,41.977412,-86.533144,10.44,1075
2016-07-11,41.844732,-86.421005,52.19,1075
2016-07-11,41.66765,-83.722437,10.86,1075
2016-07-11,41.536498,-72.801901,15.8,1075
2016-07-11,41.456205,-72.811047,10.15,1075
2016-07-11,40.913482,-74.001623,36.75,1075
2016-07-11,40.532277,-105.207073,16.27,1075
2016-07-11,39.931858,-75.341583,18,1075
2016-07-11,39.867098,-104.922688,10.59,1075
2016-07-11,39.606209,-84.169519,13.51,1075
2016-07-11,39.429055,-76.787696,19.43,1075
2016-07-11,39.407156,-76.60379,19.42,1075
2016-07-11,37.482901,-82.447075,11.85,1075
2016-07-11,37.189396,-121.705327,7.71,1075
2016-07-11,37.070923,-121.66186,21.75,1075
2016-07-11,36.130992,-115.217932,21.57,1075
2016-07-11,36.058599,-80.320965,12.93,1075
2016-07-11,35.945381,-80.448686,11.41,1075
2016-07-11,35.901746,-86.423535,10.3,1075
2016-07-11,33.939164,-118.125851,17.36,1075
2016-07-11,41.54011,-72.81888,15.8,1075
2016-07-12,39.137841,-74.78056,17.12,1076
2016-07-12,27.925501,-82.725852,16.97,1076
2016-07-12,29.6421,-90.852551,35.18,1076
2016-07-12,29.642025,-82.327515,17.91,1076
2016-07-12,29.188732,-81.231384,15.04,1076
2016-07-12,28.710129,-81.683696,13.51,1076
2016-07-12,25.819825,-80.133717,14.53,1076
2016-07-12,40.750422,-73.996328,23.11,1076
2016-07-12,40.75953,-73.989847,23.11,1076
2016-07-12,41.263262,-96.053634,12.82,1076
2016-07-12,41.264155,-96.176419,3.09,1076
2016-07-12,41.310547,-72.926046,55.99,1076
2016-07-12,41.399129,-82.724417,10.4,1076
2016-07-12,41.43503,-75.610332,11.52,1076
2016-07-12,41.811929,-87.68732,35.72,1076
2016-07-12,42.45577,-87.884975,18.66,1076
2016-07-12,42.462215,-83.230578,15.25,1076
2016-07-12,42.956176,-85.660693,30.51,1076
2016-07-12,43.150119,-75.192786,13.45,1076
2016-07-12,43.482403,-83.969391,20.05,1076
2016-07-12,39.360265,-119.8057,10.56,1076
2016-07-12,30.448726,-86.62545,4.24,1076
2016-07-12,32.311724,-110.91898,18.14,1076
2016-07-12,29.824899,-95.421967,38.21,1076
2016-07-12,33.016928,-116.846046,22.18,1076
2016-07-12,38.052103,-83.924711,18.33,1076
2016-07-12,37.286676,-77.296596,10.4,1076
2016-07-12,37.189396,-121.705327,17.33,1076
2016-07-12,37.158811,-93.348705,16.58,1076
2016-07-12,37.070923,-121.66186,17.33,1076
2016-07-12,36.888865,-76.146757,15.15,1076
2016-07-12,40.2818,-111.72091,33.9,1076
2016-07-12,40.380019,-80.006474,73.45,1076
2016-07-12,32.827949,-83.595066,12.36,1076
2016-07-12,36.097046,-95.846066,12.36,1076
2016-07-12,35.040495,-85.153781,13.99,1076
2016-07-12,40.683283,-89.604898,15.14,1076
2016-07-12,34.790129,-82.593723,10.26,1076
2016-07-12,34.549833,-86.995551,19.84,1076
2016-07-12,33.816452,-84.285772,15.65,1076
2016-07-12,33.786594,-118.298662,81.73,1076
2016-07-12,33.569398,-86.782584,9.28,1076
2016-07-12,33.544622,-86.929208,9.28,1076
2016-07-12,33.455408,-86.749588,13.55,1076
2016-07-12,33.443345,-111.732134,11.38,1076
2016-07-12,34.901591,-80.527201,15.71,1076
2016-07-13,32.898511,-117.225744,8.53,1077
2016-07-13,30.467608,-87.692401,25.03,1077
2016-07-13,32.810983,-117.136812,8.54,1077
2016-07-13,32.253714,-110.883744,12.53,1077
2016-07-13,32.214075,-110.883744,6.59,1077
2016-07-13,30.658865,-88.177975,3249.6,1077
2016-07-13,30.290839,-81.631465,4.58,1077
2016-07-13,30.191737,-81.603557,9.31,1077
2016-07-13,29.83399,-95.434241,20.94,1077
2016-07-13,29.54017,-95.33232,12.41,1077
2016-07-13,28.030714,-82.386351,35.56,1077
2016-07-13,27.946998,-82.794324,34.38,1077
2016-07-13,25.959719,-80.140267,15.99,1077
2016-07-13,25.92862,-80.182969,12.55,1077
2016-07-13,33.240386,-84.273402,15.72,1077
2016-07-13,30.205121,-85.668892,4.16,1077
2016-07-13,33.465336,-86.808213,14.67,1077
2016-07-13,36.150406,-86.791598,24.66,1077
2016-07-13,33.816452,-84.285772,16,1077
2016-07-13,33.786594,-118.298662,91.62,1077
2016-07-13,39.718539,-105.245659,11.24,1077
2016-07-13,39.747558,-74.970462,25.86,1077
2016-07-13,40.622557,-111.777749,10.6,1077
2016-07-13,40.755332,-73.993172,20.01,1077
2016-07-13,40.768117,-89.602647,36.12,1077
2016-07-13,40.944997,-74.068964,87.1,1077
2016-07-13,41.024051,-80.345444,17.08,1077
2016-07-13,41.095957,-85.084581,12,1077
2016-07-13,41.399129,-82.724417,20.18,1077
2016-07-13,41.6496,-83.678586,28.73,1077
2016-07-13,41.66765,-83.722437,28.73,1077
2016-07-13,41.79818,-88.037714,16.8,1077
2016-07-13,41.811929,-87.68732,39.82,1077
2016-07-13,42.036325,-88.371044,19.29,1077
2016-07-13,41.353003,-96.07026,14.6,1077
2016-07-13,42.263968,-83.416284,12.81,1077
2016-07-13,34.307783,-119.084253,27.3,1077
2016-07-13,42.239933,-83.150823,43.71,1077
2016-07-13,34.742911,-92.346652,18.75,1077
2016-07-13,35.020629,-78.99091,10.72,1077
2016-07-13,36.075327,-115.141185,24.47,1077
2016-07-13,36.118687,-95.884368,13.75,1077
2016-07-13,36.521811,-121.688623,3.5,1077
2016-07-13,36.146143,-95.951483,124.8,1077
2016-07-13,37.866975,-122.256729,13.86,1077
2016-07-13,45.164263,-93.319278,13.5,1077
2016-07-13,38.656502,-90.454219,18.75,1077
2016-07-13,38.918903,-77.061781,13.5,1077
2016-07-13,44.022513,-92.466826,17.4,1077
2016-07-13,42.374118,-83.418143,12.82,1077
2016-07-13,37.795219,-122.420782,24.32,1077
2016-07-14,42.680335,-84.543494,75.88,1078
2016-07-14,41.929341,-83.444773,12.23,1078
2016-07-14,42.462215,-83.230578,11.72,1078
2016-07-14,42.574335,-84.460273,15.18,1078
2016-07-14,42.582529,-72.025884,17.05,1078
2016-07-14,43.076609,-86.19538,21.04,1078
2016-07-14,26.103114,-80.123866,61.11,1078
2016-07-14,44.509143,-75.249795,9.32,1078
2016-07-14,47.835318,-122.326981,23.71,1078
2016-07-14,28.054195,-82.442683,15.65,1078
2016-07-14,27.820082,-82.730798,8.65,1078
2016-07-14,26.672643,-80.070613,16.64,1078
2016-07-14,41.811929,-87.68732,39.86,1078
2016-07-14,43.237891,-70.69099,48.36,1078
2016-07-14,41.416747,-72.906096,14.15,1078
2016-07-14,39.150364,-77.077651,16.57,1078
2016-07-14,40.33514,-79.983243,23.8,1078
2016-07-14,33.605527,-117.667923,23.29,1078
2016-07-14,33.786594,-118.298662,13.17,1078
2016-07-14,33.881052,-84.379476,60.18,1078
2016-07-14,35.215342,-80.828706,15.31,1078
2016-07-14,35.740848,-81.209458,12.85,1078
2016-07-14,35.901746,-86.423535,14.97,1078
2016-07-14,33.465336,-86.808213,32.25,1078
2016-07-14,35.987798,-115.116652,10.97,1078
2016-07-14,37.1922,-77.389641,10.09,1078
2016-07-14,37.498586,-122.29815,17.65,1078
2016-07-14,38.115643,-97.893663,21.26,1078
2016-07-14,38.838268,-104.85023,14,1078
2016-07-14,38.853962,-77.284195,13.5,1078
2016-07-14,26.098414,-80.182168,18.44,1078
2016-07-14,36.245521,-82.82378,25.46,1078
2016-07-14,33.44204,-116.861027,15.66,1078
2016-07-14,33.382744,-111.66139,17.64,1078
2016-07-14,33.276539,-112.18717,17.14,1078
2016-07-14,39.558929,-106.133183,9.32,1078
2016-07-14,39.425137,-84.472925,14.81,1078
2016-07-14,39.295907,-76.608438,17.64,1078
2016-07-14,38.967311,-76.610143,3339.96,1078
2016-07-14,38.938149,-104.917436,14.01,1078
2016-07-14,38.927256,-94.714336,20.46,1078
2016-07-14,38.926311,-76.709789,23.39,1078
2016-07-14,38.924838,-94.637888,10.23,1078
2016-07-14,28.239369,-82.736882,4.57,1078
2016-07-14,29.807651,-95.391447,4.42,1078
2016-07-14,30.205121,-85.668892,3.53,1078
2016-07-14,30.448726,-86.62545,3.45,1078
2016-07-14,30.529506,-90.465499,21.13,1078
2016-07-14,30.540328,-87.6912,6.95,1078
2016-07-14,33.016928,-116.846046,18.94,1078
2016-07-14,41.122607,-80.65525,18.31,1078
2016-07-14,25.852273,-80.207219,16.89,1078
2016-07-15,40.765309,-74.98743,16.96,1079
2016-07-15,29.58949,-95.235712,11.03,1079
2016-07-15,30.435893,-90.011991,7.59,1079
2016-07-15,30.290839,-81.631465,22.16,1079
2016-07-15,30.205121,-85.668892,2.76,1079
2016-07-15,30.191737,-81.603557,11.67,1079
2016-07-15,29.83399,-95.434241,22,1079
2016-07-15,29.188732,-81.231384,22.03,1079
2016-07-15,29.150148,-82.137774,15.85,1079
2016-07-15,28.710129,-81.683696,17.65,1079
2016-07-15,42.470639,-82.902194,10.74,1079
2016-07-15,32.793328,-96.773179,5.22,1079
2016-07-15,26.645895,-80.430269,17.75,1079
2016-07-15,25.852273,-80.207219,12.35,1079
2016-07-15,25.767977,-80.271372,13.83,1079
2016-07-15,33.553346,-111.879806,21.25,1079
2016-07-15,27.820082,-82.730798,15.01,1079
2016-07-15,33.786594,-118.298662,107.91,1079
2016-07-15,40.695731,-75.286528,19.82,1079
2016-07-15,40.33514,-79.983243,19.82,1079
2016-07-15,37.669463,-121.016796,19.76,1079
2016-07-15,37.490387,-122.212846,12.64,1079
2016-07-15,37.482901,-82.447075,5.25,1079
2016-07-15,36.281327,-115.390646,8.4,1079
2016-07-15,36.146143,-95.951483,9.91,1079
2016-07-15,35.797692,-78.625265,30.34,1079
2016-07-15,33.605527,-117.667923,10.08,1079
2016-07-15,35.401071,-80.869457,8.41,1079
2016-07-15,34.880689,-92.230285,15.75,1079
2016-07-15,34.790129,-82.593723,10.21,1079
2016-07-15,34.061465,-79.622227,4.49,1079
2016-07-15,32.843956,-116.994511,17.82,1079
2016-07-16,39.742726,-86.171117,16.44,1080
2016-07-16,40.74505,-73.571521,4011,1080
2016-07-16,39.057,-94.593783,3764.66,1080
2016-07-16,37.779278,-122.416582,418.2,1080
2016-07-16,28.210733,-80.680583,3450.4,1080
2016-07-16,26.623908,-81.883648,4111.3,1080
2016-07-16,26.184511,-80.134366,3760.78,1080
2016-07-16,40.722105,-74.003497,4168.94,1080
2016-07-17,39.718539,-105.245659,5609.04,1081
2016-07-18,41.685744,-81.672797,11.45,1082
2016-07-18,28.382489,-82.64803,19.88,1082
2016-07-18,40.50786,-74.863283,30.8,1082
2016-07-18,40.578597,-111.859504,28.74,1082
2016-07-18,40.699937,-89.595147,22.95,1082
2016-07-18,41.035123,-73.801401,18.49,1082
2016-07-18,25.959719,-80.140267,9.52,1082
2016-07-18,26.023267,-80.211942,17.12,1082
2016-07-18,27.916998,-82.802668,17.75,1082
2016-07-18,28.271989,-82.284738,17.17,1082
2016-07-18,29.188732,-81.231384,17.37,1082
2016-07-18,46.212306,-119.155671,15.07,1082
2016-07-18,42.956176,-85.660693,13.38,1082
2016-07-18,41.376242,-73.471416,23.02,1082
2016-07-18,42.930146,-85.53904,24.51,1082
2016-07-18,42.647831,-83.355433,18.89,1082
2016-07-18,42.601469,-82.821874,11.77,1082
2016-07-18,42.49917,-83.477335,11.77,1082
2016-07-18,41.456205,-72.811047,10.77,1082
2016-07-18,29.437532,-98.461582,11.77,1082
2016-07-18,37.519396,-77.500757,13.21,1082
2016-07-18,29.961448,-90.157715,16.3,1082
2016-07-18,35.906468,-78.45482,14.31,1082
2016-07-18,35.985081,-83.975603,12.65,1082
2016-07-18,36.019381,-84.243175,12.64,1082
2016-07-18,37.704429,-122.124225,24.54,1082
2016-07-18,37.795219,-122.420782,46.85,1082
2016-07-18,37.984202,-87.489212,10.62,1082
2016-07-18,37.986629,-84.372883,12.65,1082
2016-07-18,38.491503,-90.377167,11.27,1082
2016-07-18,39.029983,-84.55902,15.27,1082
2016-07-18,39.279506,-76.65014,22.48,1082
2016-07-18,39.385156,-76.727036,22.48,1082
2016-07-18,39.665662,-75.719349,43.98,1082
2016-07-18,39.718539,-105.245659,102.02,1082
2016-07-18,39.730258,-84.219846,12.73,1082
2016-07-18,40.422955,-74.549761,15.4,1082
2016-07-18,33.786594,-118.298662,13.54,1082
2016-07-18,33.703598,-116.431961,26.5,1082
2016-07-18,33.640302,-117.769442,23.22,1082
2016-07-18,33.382744,-111.66139,74.09,1082
2016-07-18,33.325991,-111.824367,17.47,1082
2016-07-18,33.276539,-112.18717,16,1082
2016-07-18,25.852273,-80.207219,23.28,1082
2016-07-18,32.793328,-96.773179,4.52,1082
2016-07-18,32.7211,-117.174366,18.08,1082
2016-07-18,32.636922,-117.050072,23.28,1082
2016-07-18,30.290839,-81.631465,17.34,1082
2016-07-18,30.205121,-85.668892,3.65,1082
2016-07-18,29.83399,-95.434241,18.98,1082
2016-07-18,35.758221,-81.308224,9.64,1082
2016-07-18,35.631003,-77.381019,15.01,1082
2016-07-18,25.558428,-80.458168,28.08,1082
2016-07-19,41.399129,-82.724417,18.62,1083
2016-07-19,33.382744,-111.66139,14.78,1083
2016-07-19,32.77408,-97.131689,17.44,1083
2016-07-19,32.207724,-80.747577,18.15,1083
2016-07-19,31.897242,-106.564782,15,1083
2016-07-19,31.767758,-106.438791,29.98,1083
2016-07-19,30.540328,-87.6912,12.85,1083
2016-07-19,30.435893,-90.011991,25.18,1083
2016-07-19,30.191737,-81.603557,12.92,1083
2016-07-19,29.824899,-95.421967,15.98,1083
2016-07-19,29.807651,-95.391447,12.38,1083
2016-07-19,29.550411,-95.128758,31.97,1083
2016-07-19,42.943577,-85.577113,11.56,1083
2016-07-19,43.010835,-83.69278,21.94,1083
2016-07-19,46.212306,-119.155671,13.08,1083
2016-07-19,47.615471,-122.207221,18.87,1083
2016-07-19,42.474595,-71.098146,21.2,1083
2016-07-19,29.188732,-81.231384,5.07,1083
2016-07-19,28.031495,-82.496367,13.01,1083
2016-07-19,27.704046,-82.35742,13.46,1083
2016-07-19,26.561955,-81.911422,12.55,1083
2016-07-19,26.348293,-80.117265,9.1,1083
2016-07-19,26.142322,-80.231595,6.57,1083
2016-07-19,26.139766,-80.359157,11.33,1083
2016-07-19,25.959719,-80.140267,19.69,1083
2016-07-19,24.859832,-168.021815,48.51,1083
2016-07-19,33.465336,-86.808213,14.63,1083
2016-07-19,33.553346,-111.879806,28.22,1083
2016-07-19,37.540646,-77.431555,12.43,1083
2016-07-19,33.786594,-118.298662,156.07,1083
2016-07-19,41.279292,-112.079805,10.92,1083
2016-07-19,41.264155,-96.176419,18.5,1083
2016-07-19,41.259996,-73.206957,19.99,1083
